Complex UI clean round 3: 2075.59 completed offscreen FPS; p95 0.5913 ms; private 34123776 bytes
Complex UI clean round 4: 2060.92 completed offscreen FPS; p95 0.584 ms; private 34123776 bytes
Complex UI clean round 5: 1990.4 completed offscreen FPS; p95 0.6221 ms; private 34123776 bytes
Complex UI dirty round 1: 430.616 completed offscreen FPS; p95 2.7098 ms; private 32948224 bytes
Complex UI dirty round 2: 436.006 completed offscreen FPS; p95 2.7165 ms; private 33050624 bytes
Complex UI dirty round 3: 387.707 completed offscreen FPS; p95 3.1341 ms; private 33062912 bytes
Complex UI dirty round 4: 449.362 completed offscreen FPS; p95 2.7159 ms; private 33071104 bytes
Complex UI dirty round 5: 439.308 completed offscreen FPS; p95 2.8711 ms; private 33071104 bytes
Complex UI clean round 1: 1820.25 completed offscreen FPS; p95 0.6605 ms; private 34123776 bytes
Complex UI clean round 2: 1837.27 completed offscreen FPS; p95 0.692 ms; private 34123776 bytes
Complex UI clean round 3: 1773.69 completed offscreen FPS; p95 0.7234 ms; private 34123776 bytes
Complex UI clean round 4: 1883.87 completed offscreen FPS; p95 0.7066 ms; private 34123776 bytes
Complex UI clean round 5: 1822.25 completed offscreen FPS; p95 0.6974 ms; private 34123776 bytes
Complex UI dirty round 1: 443.085 completed offscreen FPS; p95 2.6605 ms; private 34123776 bytes
Complex UI dirty round 2: 409.658 completed offscreen FPS; p95 2.9662 ms; private 34123776 bytes
Complex UI dirty round 3: 434.608 completed offscreen FPS; p95 2.6349 ms; private 34123776 bytes
Complex UI dirty round 4: 401.718 completed offscreen FPS; p95 2.9019 ms; private 34123776 bytes
Complex UI dirty round 5: 401.268 completed offscreen FPS; p95 2.9619 ms; private 34123776 bytes
Complex UI clean round 1: 1921.05 completed offscreen FPS; p95 0.7683 ms; private 34107392 bytes
Complex UI clean round 2: 1884.88 completed offscreen FPS; p95 0.7461 ms; private 34107392 bytes
Complex UI clean round 3: 1869.59 completed offscreen FPS; p95 0.6725 ms; private 34107392 bytes
Complex UI clean round 4: 1621.33 completed offscreen FPS; p95 0.7299 ms; private 34107392 bytes
Complex UI clean round 5: 1569.96 completed offscreen FPS; p95 0.8409 ms; private 34107392 bytes
Complex UI dirty round 1: 364.648 completed offscreen FPS; p95 3.2812 ms; private 34107392 bytes
Complex UI dirty round 2: 408.269 completed offscreen FPS; p95 2.7644 ms; private 34107392 bytes
Complex UI dirty round 3: 413.097 completed offscreen FPS; p95 2.7729 ms; private 34107392 bytes
Complex UI dirty round 4: 428.92 completed offscreen FPS; p95 2.8963 ms; private 34107392 bytes
Complex UI dirty round 5: 438 completed offscreen FPS; p95 2.7728 ms; private 34107392 bytes
Complex UI clean round 1: 2010.09 completed offscreen FPS; p95 0.6757 ms; private 33394688 bytes
Complex UI clean round 2: 2136.57 completed offscreen FPS; p95 0.6189 ms; private 33394688 bytes
Complex UI clean round 3: 2021 completed offscreen FPS; p95 0.6094 ms; private 33394688 bytes
Complex UI clean round 4: 2002.25 completed offscreen FPS; p95 0.6055 ms; private 33394688 bytes
Complex UI clean round 5: 1999.96 completed offscreen FPS; p95 0.6477 ms; private 33394688 bytes
Complex UI dirty round 1: 411.58 completed offscreen FPS; p95 3.1005 ms; private 33394688 bytes
Complex UI dirty round 2: 418.176 completed offscreen FPS; p95 2.7816 ms; private 33394688 bytes
Complex UI dirty round 3: 415.042 completed offscreen FPS; p95 2.7582 ms; private 33394688 bytes
Complex UI dirty round 4: 396.169 completed offscreen FPS; p95 2.9405 ms; private 33394688 bytes
Complex UI dirty round 5: 392.254 completed offscreen FPS; p95 2.9624 ms; private 33394688 bytes
Complex UI clean round 1: 2084.36 completed offscreen FPS; p95 0.5803 ms; private 33394688 bytes
Complex UI clean round 2: 1936.78 completed offscreen FPS; p95 0.5599 ms; private 33394688 bytes
Complex UI clean round 3: 1667.6 completed offscreen FPS; p95 1.0158 ms; private 33394688 bytes
Complex UI clean round 4: 2015.11 completed offscreen FPS; p95 0.5984 ms; private 33394688 bytes
Complex UI clean round 5: 2191.32 completed offscreen FPS; p95 0.5336 ms; private 33394688 bytes
Complex UI dirty round 1: 404.612 completed offscreen FPS; p95 2.9217 ms; private 33394688 bytes
Complex UI dirty round 2: 433.035 completed offscreen FPS; p95 2.7917 ms; private 33394688 bytes
Complex UI dirty round 3: 420.624 completed offscreen FPS; p95 2.7484 ms; private 33394688 bytes
Complex UI dirty round 4: 422.719 completed offscreen FPS; p95 2.7501 ms; private 33394688 bytes
Complex UI dirty round 5: 432.341 completed offscreen FPS; p95 2.8083 ms; private 33394688 bytes
Complex UI clean round 1: 2069.58 completed offscreen FPS; p95 0.6085 ms; private 33366016 bytes
Complex UI clean round 2: 2103.46 completed offscreen FPS; p95 0.5241 ms; private 33366016 bytes
Complex UI clean round 3: 2185.43 completed offscreen FPS; p95 0.5234 ms; private 33366016 bytes
Complex UI clean round 4: 2125.03 completed offscreen FPS; p95 0.5638 ms; private 33366016 bytes
Complex UI clean round 5: 2174.92 completed offscreen FPS; p95 0.5257 ms; private 33366016 bytes
Complex UI dirty round 1: 424.073 completed offscreen FPS; p95 2.7833 ms; private 33366016 bytes
Complex UI dirty round 2: 453.627 completed offscreen FPS; p95 2.5466 ms; private 33366016 bytes
Complex UI dirty round 3: 421.061 completed offscreen FPS; p95 2.8299 ms; private 33366016 bytes
Complex UI dirty round 4: 391.21 completed offscreen FPS; p95 3.065 ms; private 33771520 bytes
Complex UI dirty round 5: 459.323 completed offscreen FPS; p95 2.6399 ms; private 33288192 bytes
Complex UI clean round 1: 2137.17 completed offscreen FPS; p95 0.6048 ms; private 33751040 bytes
Complex UI clean round 2: 2091.15 completed offscreen FPS; p95 0.5719 ms; private 33751040 bytes
Complex UI clean round 3: 2108.64 completed offscreen FPS; p95 0.5616 ms; private 33751040 bytes
Complex UI clean round 4: 1922.69 completed offscreen FPS; p95 0.6266 ms; private 33751040 bytes
Complex UI clean round 5: 2050.9 completed offscreen FPS; p95 0.5376 ms; private 33751040 bytes
Complex UI dirty round 1: 395.132 completed offscreen FPS; p95 3.0818 ms; private 33751040 bytes
Complex UI dirty round 2: 399.602 completed offscreen FPS; p95 3.0323 ms; private 33751040 bytes
Complex UI dirty round 3: 427.162 completed offscreen FPS; p95 2.7914 ms; private 33751040 bytes
Complex UI dirty round 4: 456.824 completed offscreen FPS; p95 2.6009 ms; private 33751040 bytes
Complex UI dirty round 5: 441.435 completed offscreen FPS; p95 2.8867 ms; private 33751040 bytes
Complex UI clean round 1: 2117.48 completed offscreen FPS; p95 0.5776 ms; private 33787904 bytes
Complex UI clean round 2: 2064.35 completed offscreen FPS; p95 0.5744 ms; private 33787904 bytes
Complex UI clean round 3: 2010.99 completed offscreen FPS; p95 0.5904 ms; private 33787904 bytes
Complex UI clean round 4: 2061.28 completed offscreen FPS; p95 0.6481 ms; private 33787904 bytes
Complex UI clean round 5: 2156.46 completed offscreen FPS; p95 0.5219 ms; private 33787904 bytes
Complex UI dirty round 1: 425.266 completed offscreen FPS; p95 2.736 ms; private 32374784 bytes
Complex UI dirty round 2: 436.929 completed offscreen FPS; p95 2.6206 ms; private 32776192 bytes
Complex UI dirty round 3: 441.628 completed offscreen FPS; p95 2.6516 ms; private 32845824 bytes
Complex UI dirty round 4: 426.746 completed offscreen FPS; p95 2.7112 ms; private 32845824 bytes
Complex UI dirty round 5: 417.364 completed offscreen FPS; p95 3.1559 ms; private 32845824 bytes
Complex UI clean round 1: 2000.56 completed offscreen FPS; p95 0.6061 ms; private 33419264 bytes
Complex UI clean round 2: 2080.08 completed offscreen FPS; p95 0.5477 ms; private 33419264 bytes
Complex UI clean round 3: 2081.95 completed offscreen FPS; p95 0.6035 ms; private 33419264 bytes
Complex UI clean round 4: 2022.45 completed offscreen FPS; p95 0.6652 ms; private 33419264 bytes
Complex UI clean round 5: 2155.15 completed offscreen FPS; p95 0.5148 ms; private 33419264 bytes
Complex UI dirty round 1: 431.323 completed offscreen FPS; p95 2.7742 ms; private 33832960 bytes
Complex UI dirty round 2: 436.169 completed offscreen FPS; p95 2.7302 ms; private 30683136 bytes
Complex UI dirty round 3: 433.77 completed offscreen FPS; p95 2.6561 ms; private 30683136 bytes
Complex UI dirty round 4: 418.829 completed offscreen FPS; p95 2.8164 ms; private 30683136 bytes
Complex UI dirty round 5: 426.964 completed offscreen FPS; p95 2.7619 ms; private 29990912 bytes
Complex UI clean round 1: 2118.7 completed offscreen FPS; p95 0.597 ms; private 33697792 bytes
Complex UI clean round 2: 1918.34 completed offscreen FPS; p95 0.6538 ms; private 33697792 bytes
Complex UI clean round 3: 2098.67 completed offscreen FPS; p95 0.5714 ms; private 33697792 bytes
Complex UI clean round 4: 2026.2 completed offscreen FPS; p95 0.6002 ms; private 33697792 bytes
Complex UI clean round 5: 1978.56 completed offscreen FPS; p95 0.7514 ms; private 33697792 bytes
Complex UI dirty round 1: 428.416 completed offscreen FPS; p95 2.7171 ms; private 33697792 bytes
Complex UI dirty round 2: 434.148 completed offscreen FPS; p95 2.6507 ms; private 33697792 bytes
Complex UI dirty round 3: 422.817 completed offscreen FPS; p95 2.7294 ms; private 34377728 bytes
Complex UI dirty round 4: 406.246 completed offscreen FPS; p95 2.9245 ms; private 34377728 bytes
Complex UI dirty round 5: 411.276 completed offscreen FPS; p95 2.9174 ms; private 34377728 bytes
Complex UI clean round 1: 2061.14 completed offscreen FPS; p95 0.5667 ms; private 34377728 bytes
Complex UI clean round 2: 1832.84 completed offscreen FPS; p95 0.6515 ms; private 30687232 bytes
Complex UI clean round 3: 1983.99 completed offscreen FPS; p95 0.6009 ms; private 30687232 bytes
Complex UI clean round 4: 2152.24 completed offscreen FPS; p95 0.5074 ms; private 30687232 bytes
Complex UI clean round 5: 2083.55 completed offscreen FPS; p95 0.6199 ms; private 30687232 bytes
Complex UI dirty round 1: 390.917 completed offscreen FPS; p95 2.8705 ms; private 30687232 bytes
Complex UI dirty round 2: 388.291 completed offscreen FPS; p95 3.0408 ms; private 30687232 bytes
Complex UI dirty round 3: 343.028 completed offscreen FPS; p95 4.4643 ms; private 30687232 bytes
Complex UI dirty round 4: 381.998 completed offscreen FPS; p95 3.0519 ms; private 30687232 bytes
Complex UI dirty round 5: 397.027 completed offscreen FPS; p95 2.9208 ms; private 30687232 bytes
Complex UI clean round 1: 1845.03 completed offscreen FPS; p95 0.6612 ms; private 34377728 bytes
Complex UI clean round 2: 1967 completed offscreen FPS; p95 0.5868 ms; private 34377728 bytes
Complex UI clean round 3: 2031.43 completed offscreen FPS; p95 0.5938 ms; private 34377728 bytes
Complex UI clean round 4: 2087.32 completed offscreen FPS; p95 0.6159 ms; private 34377728 bytes
Complex UI clean round 5: 2028.72 completed offscreen FPS; p95 0.5669 ms; private 34377728 bytes
Complex UI dirty round 1: 377.784 completed offscreen FPS; p95 3.3064 ms; private 34377728 bytes
Complex UI dirty round 2: 407.451 completed offscreen FPS; p95 3.0346 ms; private 32800768 bytes
Complex UI dirty round 3: 418.64 completed offscreen FPS; p95 2.7757 ms; private 32899072 bytes
Complex UI dirty round 4: 406.316 completed offscreen FPS; p95 2.921 ms; private 33083392 bytes
Complex UI dirty round 5: 413.831 completed offscreen FPS; p95 2.8813 ms; private 33083392 bytes
Complex UI clean round 1: 2102.89 completed offscreen FPS; p95 0.6521 ms; private 33611776 bytes
Complex UI clean round 2: 2167.75 completed offscreen FPS; p95 0.5388 ms; private 33611776 bytes
Complex UI clean round 3: 2085.23 completed offscreen FPS; p95 0.5772 ms; private 33611776 bytes
Complex UI clean round 4: 1953.61 completed offscreen FPS; p95 0.6456 ms; private 33611776 bytes
Complex UI clean round 5: 2041.76 completed offscreen FPS; p95 0.6291 ms; private 33611776 bytes
Complex UI dirty round 1: 374.881 completed offscreen FPS; p95 3.6777 ms; private 34291712 bytes
Complex UI dirty round 2: 373.305 completed offscreen FPS; p95 3.2632 ms; private 34291712 bytes
Complex UI dirty round 3: 390.211 completed offscreen FPS; p95 3.1453 ms; private 30601216 bytes
Complex UI dirty round 4: 378.345 completed offscreen FPS; p95 2.9969 ms; private 30601216 bytes
Complex UI dirty round 5: 389.905 completed offscreen FPS; p95 2.9365 ms; private 29351936 bytes
Complex UI clean round 1: 2107.86 completed offscreen FPS; p95 0.6375 ms; private 32985088 bytes
Complex UI clean round 2: 2090.8 completed offscreen FPS; p95 0.6593 ms; private 32985088 bytes
Complex UI clean round 3: 2226.12 completed offscreen FPS; p95 0.4987 ms; private 32985088 bytes
Complex UI clean round 4: 1986.08 completed offscreen FPS; p95 0.7157 ms; private 32985088 bytes
Complex UI clean round 5: 1705.38 completed offscreen FPS; p95 1.2791 ms; private 32985088 bytes
Complex UI dirty round 1: 395.635 completed offscreen FPS; p95 3.0078 ms; private 34263040 bytes
Complex UI dirty round 2: 398.082 completed offscreen FPS; p95 3.0999 ms; private 34263040 bytes
Complex UI dirty round 3: 407.123 completed offscreen FPS; p95 2.9085 ms; private 34336768 bytes
Complex UI dirty round 4: 420.281 completed offscreen FPS; p95 2.7663 ms; private 34349056 bytes
Complex UI dirty round 5: 421.412 completed offscreen FPS; p95 2.8599 ms; private 34349056 bytes
Complex UI clean round 1: 1762.22 completed offscreen FPS; p95 0.8159 ms; private 34381824 bytes
Complex UI clean round 2: 1821.17 completed offscreen FPS; p95 0.8233 ms; private 34381824 bytes
Complex UI clean round 3: 2001.88 completed offscreen FPS; p95 0.5889 ms; private 34381824 bytes
Complex UI clean round 4: 1940.57 completed offscreen FPS; p95 0.6492 ms; private 34381824 bytes
Complex UI clean round 5: 2153.42 completed offscreen FPS; p95 0.5411 ms; private 34381824 bytes
Complex UI dirty round 1: 383.265 completed offscreen FPS; p95 3.2897 ms; private 34381824 bytes
Complex UI dirty round 2: 409.286 completed offscreen FPS; p95 2.7551 ms; private 34381824 bytes
Complex UI dirty round 3: 408.013 completed offscreen FPS; p95 2.9433 ms; private 34381824 bytes
Complex UI dirty round 4: 408.996 completed offscreen FPS; p95 2.8193 ms; private 34381824 bytes
Complex UI dirty round 5: 392.658 completed offscreen FPS; p95 3.0485 ms; private 34381824 bytes
Complex UI clean round 1: 2213.23 completed offscreen FPS; p95 0.5619 ms; private 33157120 bytes
Complex UI clean round 2: 2139.15 completed offscreen FPS; p95 0.5642 ms; private 33157120 bytes
Complex UI clean round 3: 2063.4 completed offscreen FPS; p95 0.5582 ms; private 33157120 bytes
Complex UI clean round 4: 1982.03 completed offscreen FPS; p95 0.6566 ms; private 33157120 bytes
Complex UI clean round 5: 2094.87 completed offscreen FPS; p95 0.5715 ms; private 33157120 bytes
Complex UI dirty round 1: 405.97 completed offscreen FPS; p95 2.8844 ms; private 33198080 bytes
Complex UI dirty round 2: 397.084 completed offscreen FPS; p95 2.9859 ms; private 34369536 bytes
Complex UI dirty round 3: 416.693 completed offscreen FPS; p95 2.7707 ms; private 34369536 bytes
Complex UI dirty round 4: 416.518 completed offscreen FPS; p95 2.8419 ms; private 34369536 bytes
Complex UI dirty round 5: 391.003 completed offscreen FPS; p95 3.0978 ms; private 33243136 bytes
Complex UI clean round 1: 2073.99 completed offscreen FPS; p95 0.6988 ms; private 33161216 bytes
Complex UI clean round 2: 2080.92 completed offscreen FPS; p95 0.5479 ms; private 33161216 bytes
Complex UI clean round 3: 2194.88 completed offscreen FPS; p95 0.5177 ms; private 33161216 bytes
Complex UI clean round 4: 1985.73 completed offscreen FPS; p95 0.6347 ms; private 33161216 bytes
Complex UI clean round 5: 1938.76 completed offscreen FPS; p95 0.7362 ms; private 33161216 bytes
Complex UI dirty round 1: 392.114 completed offscreen FPS; p95 3.0193 ms; private 33161216 bytes
Complex UI dirty round 2: 397.072 completed offscreen FPS; p95 3.0281 ms; private 33161216 bytes
Complex UI dirty round 3: 399.162 completed offscreen FPS; p95 2.9581 ms; private 33161216 bytes
Complex UI dirty round 4: 406.674 completed offscreen FPS; p95 3.0427 ms; private 33161216 bytes
Complex UI dirty round 5: 401.792 completed offscreen FPS; p95 2.8429 ms; private 33153024 bytes
Complex UI clean round 1: 1817.31 completed offscreen FPS; p95 0.7167 ms; private 33075200 bytes
Complex UI clean round 2: 2037.83 completed offscreen FPS; p95 0.5715 ms; private 29384704 bytes
Complex UI clean round 3: 2051.72 completed offscreen FPS; p95 0.8014 ms; private 29384704 bytes
Complex UI clean round 4: 2128.24 completed offscreen FPS; p95 0.6121 ms; private 29384704 bytes
Complex UI clean round 5: 2199.32 completed offscreen FPS; p95 0.6007 ms; private 29384704 bytes
Complex UI dirty round 1: 397.831 completed offscreen FPS; p95 2.9136 ms; private 30662656 bytes
Complex UI dirty round 2: 406.313 completed offscreen FPS; p95 3.0988 ms; private 30662656 bytes
Complex UI dirty round 3: 397.073 completed offscreen FPS; p95 3.0138 ms; private 30662656 bytes
Complex UI dirty round 4: 407.166 completed offscreen FPS; p95 2.9318 ms; private 30662656 bytes
Complex UI dirty round 5: 402.712 completed offscreen FPS; p95 2.8497 ms; private 30662656 bytes
Complex UI clean round 1: 2139.69 completed offscreen FPS; p95 0.5542 ms; private 34365440 bytes
Complex UI clean round 2: 2080.93 completed offscreen FPS; p95 0.5326 ms; private 34365440 bytes
Complex UI clean round 3: 2085.21 completed offscreen FPS; p95 0.5691 ms; private 34365440 bytes
Complex UI clean round 4: 1942.62 completed offscreen FPS; p95 0.6517 ms; private 34365440 bytes
Complex UI clean round 5: 2120.52 completed offscreen FPS; p95 0.5477 ms; private 34365440 bytes
Complex UI dirty round 1: 408.704 completed offscreen FPS; p95 2.8403 ms; private 34365440 bytes
Complex UI dirty round 2: 432.903 completed offscreen FPS; p95 2.7636 ms; private 34365440 bytes
Complex UI dirty round 3: 410.217 completed offscreen FPS; p95 2.9833 ms; private 34365440 bytes
Complex UI dirty round 4: 395.849 completed offscreen FPS; p95 2.9145 ms; private 34365440 bytes
Complex UI dirty round 5: 399.105 completed offscreen FPS; p95 3.2661 ms; private 34365440 bytes
Complex UI clean round 1: 2172.66 completed offscreen FPS; p95 0.5215 ms; private 34373632 bytes
Complex UI clean round 2: 2111.22 completed offscreen FPS; p95 0.5591 ms; private 34373632 bytes
Complex UI clean round 3: 2001.52 completed offscreen FPS; p95 0.646 ms; private 34373632 bytes
Complex UI clean round 4: 1959.89 completed offscreen FPS; p95 0.7197 ms; private 34373632 bytes
Complex UI clean round 5: 1957.39 completed offscreen FPS; p95 0.5745 ms; private 34373632 bytes
Complex UI dirty round 1: 373.517 completed offscreen FPS; p95 3.2707 ms; private 34373632 bytes
Complex UI dirty round 2: 369.712 completed offscreen FPS; p95 3.4001 ms; private 30683136 bytes
Complex UI dirty round 3: 382.175 completed offscreen FPS; p95 3.1639 ms; private 30683136 bytes
Complex UI dirty round 4: 374.063 completed offscreen FPS; p95 3.1081 ms; private 30683136 bytes
Complex UI dirty round 5: 382.374 completed offscreen FPS; p95 3.2326 ms; private 29212672 bytes
Complex UI clean round 1: 2056.27 completed offscreen FPS; p95 0.5626 ms; private 33378304 bytes
Complex UI clean round 2: 2116.44 completed offscreen FPS; p95 0.5336 ms; private 33378304 bytes
Complex UI clean round 3: 2035.36 completed offscreen FPS; p95 0.5348 ms; private 33378304 bytes
Complex UI clean round 4: 2149.52 completed offscreen FPS; p95 0.5145 ms; private 33378304 bytes
Complex UI clean round 5: 1953.01 completed offscreen FPS; p95 0.6552 ms; private 33378304 bytes
Complex UI dirty round 1: 384.271 completed offscreen FPS; p95 3.2485 ms; private 33378304 bytes
Complex UI dirty round 2: 406.037 completed offscreen FPS; p95 2.8011 ms; private 33386496 bytes
Complex UI dirty round 3: 398.873 completed offscreen FPS; p95 3.1 ms; private 34328576 bytes
Complex UI dirty round 4: 390.709 completed offscreen FPS; p95 2.9406 ms; private 34353152 bytes
Complex UI dirty round 5: 418.271 completed offscreen FPS; p95 2.7215 ms; private 34353152 bytes
Complex UI clean round 1: 2036.25 completed offscreen FPS; p95 0.622 ms; private 33087488 bytes
Complex UI clean round 2: 1642.37 completed offscreen FPS; p95 0.8039 ms; private 33087488 bytes
Complex UI clean round 3: 1918.94 completed offscreen FPS; p95 0.8308 ms; private 33087488 bytes
Complex UI clean round 4: 2096.85 completed offscreen FPS; p95 0.5884 ms; private 33087488 bytes
Complex UI clean round 5: 2214.23 completed offscreen FPS; p95 0.6128 ms; private 33087488 bytes
Complex UI dirty round 1: 396.115 completed offscreen FPS; p95 2.9961 ms; private 33386496 bytes
Complex UI dirty round 2: 382.459 completed offscreen FPS; p95 3.0247 ms; private 33386496 bytes
Complex UI dirty round 3: 401.83 completed offscreen FPS; p95 3.0399 ms; private 33386496 bytes
Complex UI dirty round 4: 384.713 completed offscreen FPS; p95 2.9899 ms; private 33386496 bytes
Complex UI dirty round 5: 409.083 completed offscreen FPS; p95 2.8016 ms; private 29696000 bytes
Complex UI clean round 1: 1989.79 completed offscreen FPS; p95 0.6223 ms; private 33402880 bytes
Complex UI clean round 2: 2019.14 completed offscreen FPS; p95 0.6194 ms; private 33402880 bytes
Complex UI clean round 3: 2069.15 completed offscreen FPS; p95 0.6132 ms; private 33402880 bytes
Complex UI clean round 4: 2160.55 completed offscreen FPS; p95 0.556 ms; private 33402880 bytes
Complex UI clean round 5: 1920.78 completed offscreen FPS; p95 0.693 ms; private 33402880 bytes
Complex UI dirty round 1: 392.251 completed offscreen FPS; p95 3.0009 ms; private 34344960 bytes
Complex UI dirty round 2: 406.483 completed offscreen FPS; p95 3.1192 ms; private 34344960 bytes
Complex UI dirty round 3: 398.001 completed offscreen FPS; p95 2.84 ms; private 34344960 bytes
Complex UI dirty round 4: 408.258 completed offscreen FPS; p95 2.8116 ms; private 34344960 bytes
Complex UI dirty round 5: 383.025 completed offscreen FPS; p95 3.4444 ms; private 34344960 bytes
Complex UI clean round 1: 2033.96 completed offscreen FPS; p95 0.6245 ms; private 34361344 bytes
Complex UI clean round 2: 2008.58 completed offscreen FPS; p95 0.7182 ms; private 34361344 bytes
Complex UI clean round 3: 1951.92 completed offscreen FPS; p95 0.6121 ms; private 34361344 bytes
Complex UI clean round 4: 2001.25 completed offscreen FPS; p95 0.6449 ms; private 34361344 bytes
Complex UI clean round 5: 1957.52 completed offscreen FPS; p95 0.5806 ms; private 34361344 bytes
Complex UI dirty round 1: 401.843 completed offscreen FPS; p95 2.992 ms; private 34361344 bytes
Complex UI dirty round 2: 395.234 completed offscreen FPS; p95 2.9967 ms; private 34361344 bytes
Complex UI dirty round 3: 392.136 completed offscreen FPS; p95 3.1802 ms; private 34361344 bytes
Complex UI dirty round 4: 383.83 completed offscreen FPS; p95 3.2894 ms; private 34361344 bytes
Complex UI dirty round 5: 393.111 completed offscreen FPS; p95 3.0404 ms; private 34361344 bytes
Complex UI clean round 1: 2008.85 completed offscreen FPS; p95 0.6522 ms; private 34373632 bytes
Complex UI clean round 2: 1979.39 completed offscreen FPS; p95 0.6553 ms; private 34373632 bytes
Complex UI clean round 3: 1841.45 completed offscreen FPS; p95 0.7447 ms; private 34373632 bytes
Complex UI clean round 4: 1899.49 completed offscreen FPS; p95 0.7409 ms; private 34373632 bytes
Complex UI clean round 5: 2094.51 completed offscreen FPS; p95 0.5462 ms; private 34373632 bytes
Complex UI dirty round 1: 398.026 completed offscreen FPS; p95 2.8109 ms; private 34373632 bytes
Complex UI dirty round 2: 388.322 completed offscreen FPS; p95 2.9203 ms; private 34373632 bytes
Complex UI dirty round 3: 379.294 completed offscreen FPS; p95 2.9597 ms; private 34373632 bytes
Complex UI dirty round 4: 400.798 completed offscreen FPS; p95 2.9216 ms; private 34373632 bytes
Complex UI dirty round 5: 387.743 completed offscreen FPS; p95 3.0546 ms; private 34373632 bytes
Complex UI clean round 1: 1896.27 completed offscreen FPS; p95 0.6914 ms; private 34369536 bytes
Complex UI clean round 2: 2031.17 completed offscreen FPS; p95 0.5268 ms; private 34369536 bytes
Complex UI clean round 3: 1961.48 completed offscreen FPS; p95 0.6396 ms; private 34369536 bytes
Complex UI clean round 4: 2028.22 completed offscreen FPS; p95 0.5956 ms; private 34369536 bytes
Complex UI clean round 5: 2017.63 completed offscreen FPS; p95 0.5818 ms; private 34369536 bytes
Complex UI dirty round 1: 383.449 completed offscreen FPS; p95 2.9914 ms; private 34369536 bytes
Complex UI dirty round 2: 360.657 completed offscreen FPS; p95 3.996 ms; private 33030144 bytes
Complex UI dirty round 3: 376.094 completed offscreen FPS; p95 2.973 ms; private 33140736 bytes
Complex UI dirty round 4: 397.221 completed offscreen FPS; p95 2.7695 ms; private 33140736 bytes
Complex UI dirty round 5: 398.971 completed offscreen FPS; p95 3.054 ms; private 33140736 bytes
Complex UI clean round 1: 1960.55 completed offscreen FPS; p95 0.6153 ms; private 33599488 bytes
Complex UI clean round 2: 1876.23 completed offscreen FPS; p95 0.7185 ms; private 33599488 bytes
Complex UI clean round 3: 1808.21 completed offscreen FPS; p95 0.6402 ms; private 33599488 bytes
Complex UI clean round 4: 1980.63 completed offscreen FPS; p95 0.743 ms; private 33599488 bytes
Complex UI clean round 5: 2143.09 completed offscreen FPS; p95 0.5453 ms; private 33599488 bytes
Complex UI dirty round 1: 366.427 completed offscreen FPS; p95 3.1314 ms; private 33599488 bytes
Complex UI dirty round 2: 380.956 completed offscreen FPS; p95 3.0318 ms; private 33599488 bytes
Complex UI dirty round 3: 365.734 completed offscreen FPS; p95 3.189 ms; private 33599488 bytes
Complex UI dirty round 4: 378.159 completed offscreen FPS; p95 3.1815 ms; private 33599488 bytes
Complex UI dirty round 5: 373.288 completed offscreen FPS; p95 3.2347 ms; private 33599488 bytes
Complex UI clean round 1: 1971.18 completed offscreen FPS; p95 0.7875 ms; private 34357248 bytes
Complex UI clean round 2: 1991.99 completed offscreen FPS; p95 0.6863 ms; private 34357248 bytes
Complex UI clean round 3: 1648.72 completed offscreen FPS; p95 1.0785 ms; private 34357248 bytes
Complex UI clean round 4: 1888.15 completed offscreen FPS; p95 0.6942 ms; private 34357248 bytes
Complex UI clean round 5: 2092.83 completed offscreen FPS; p95 0.56 ms; private 34385920 bytes
Complex UI dirty round 1: 379.393 completed offscreen FPS; p95 3.0191 ms; private 34390016 bytes
Complex UI dirty round 2: 381.8 completed offscreen FPS; p95 2.9217 ms; private 34390016 bytes
Complex UI dirty round 3: 375.573 completed offscreen FPS; p95 3.0728 ms; private 34390016 bytes
Complex UI dirty round 4: 376.862 completed offscreen FPS; p95 2.9268 ms; private 34398208 bytes
Complex UI dirty round 5: 372.002 completed offscreen FPS; p95 3.0737 ms; private 34398208 bytes
Complex UI clean round 1: 1666.8 completed offscreen FPS; p95 0.8047 ms; private 34406400 bytes
Complex UI clean round 2: 1649.69 completed offscreen FPS; p95 0.9886 ms; private 34406400 bytes
Complex UI clean round 3: 1695.07 completed offscreen FPS; p95 0.7395 ms; private 34406400 bytes
Complex UI clean round 4: 1834.4 completed offscreen FPS; p95 0.6879 ms; private 34406400 bytes
Complex UI clean round 5: 2121.76 completed offscreen FPS; p95 0.5669 ms; private 34406400 bytes
Complex UI dirty round 1: 373.385 completed offscreen FPS; p95 3.1223 ms; private 34406400 bytes
Complex UI dirty round 2: 398.808 completed offscreen FPS; p95 2.9039 ms; private 30715904 bytes
Complex UI dirty round 3: 383.668 completed offscreen FPS; p95 3.1855 ms; private 30715904 bytes
Complex UI dirty round 4: 409.82 completed offscreen FPS; p95 2.7918 ms; private 30715904 bytes
Complex UI dirty round 5: 386.982 completed offscreen FPS; p95 3.4461 ms; private 30986240 bytes
Complex UI clean round 1: 991.896 completed offscreen FPS; p95 1.7218 ms; private 34676736 bytes
Complex UI clean round 2: 992.792 completed offscreen FPS; p95 1.2629 ms; private 34676736 bytes
Complex UI clean round 3: 1608.29 completed offscreen FPS; p95 1.0152 ms; private 34676736 bytes
Complex UI clean round 4: 1123.26 completed offscreen FPS; p95 1.6826 ms; private 34676736 bytes
