Complex UI dirty round 3: 400.015 completed offscreen FPS; p95 3.0551 ms; private 32407552 bytes
Complex UI dirty round 4: 457.732 completed offscreen FPS; p95 2.6201 ms; private 32432128 bytes
Complex UI dirty round 5: 465.405 completed offscreen FPS; p95 2.5839 ms; private 32190464 bytes
Complex UI clean round 1: 2003.9 completed offscreen FPS; p95 0.6487 ms; private 32653312 bytes
Complex UI clean round 2: 2112.9 completed offscreen FPS; p95 0.5762 ms; private 32653312 bytes
Complex UI clean round 3: 2168.5 completed offscreen FPS; p95 0.5242 ms; private 32653312 bytes
Complex UI clean round 4: 2249.76 completed offscreen FPS; p95 0.5431 ms; private 32653312 bytes
Complex UI clean round 5: 2310.84 completed offscreen FPS; p95 0.4976 ms; private 32653312 bytes
Complex UI dirty round 1: 457.904 completed offscreen FPS; p95 2.6498 ms; private 32653312 bytes
Complex UI dirty round 2: 396.328 completed offscreen FPS; p95 3.1549 ms; private 32653312 bytes
Complex UI dirty round 3: 429.811 completed offscreen FPS; p95 2.6826 ms; private 32993280 bytes
Complex UI dirty round 4: 424.162 completed offscreen FPS; p95 2.8216 ms; private 33353728 bytes
Complex UI dirty round 5: 445.727 completed offscreen FPS; p95 2.573 ms; private 33955840 bytes
Complex UI clean round 1: 2003.67 completed offscreen FPS; p95 0.6289 ms; private 33005568 bytes
Complex UI clean round 2: 2088.06 completed offscreen FPS; p95 0.6386 ms; private 33005568 bytes
Complex UI clean round 3: 2198.84 completed offscreen FPS; p95 0.5527 ms; private 33005568 bytes
Complex UI clean round 4: 2209.01 completed offscreen FPS; p95 0.5306 ms; private 33005568 bytes
Complex UI clean round 5: 2197.62 completed offscreen FPS; p95 0.5523 ms; private 33005568 bytes
Complex UI dirty round 1: 416.226 completed offscreen FPS; p95 2.8306 ms; private 33570816 bytes
Complex UI dirty round 2: 418.512 completed offscreen FPS; p95 3.0546 ms; private 33968128 bytes
Complex UI dirty round 3: 421.832 completed offscreen FPS; p95 2.7036 ms; private 32808960 bytes
Complex UI dirty round 4: 425.439 completed offscreen FPS; p95 2.705 ms; private 33161216 bytes
Complex UI dirty round 5: 445.045 completed offscreen FPS; p95 2.6663 ms; private 33398784 bytes
Complex UI clean round 1: 2185.47 completed offscreen FPS; p95 0.5402 ms; private 33976320 bytes
Complex UI clean round 2: 2192.36 completed offscreen FPS; p95 0.5588 ms; private 33976320 bytes
Complex UI clean round 3: 2020.39 completed offscreen FPS; p95 0.5487 ms; private 33976320 bytes
Complex UI clean round 4: 1969.41 completed offscreen FPS; p95 0.6794 ms; private 33976320 bytes
Complex UI clean round 5: 2151.06 completed offscreen FPS; p95 0.6262 ms; private 33976320 bytes
Complex UI dirty round 1: 397.089 completed offscreen FPS; p95 3.2189 ms; private 33976320 bytes
Complex UI dirty round 2: 441.601 completed offscreen FPS; p95 2.7108 ms; private 33976320 bytes
Complex UI dirty round 3: 430.935 completed offscreen FPS; p95 2.833 ms; private 33042432 bytes
Complex UI dirty round 4: 445.539 completed offscreen FPS; p95 2.7062 ms; private 33177600 bytes
Complex UI dirty round 5: 414.358 completed offscreen FPS; p95 3.0436 ms; private 33312768 bytes
Complex UI clean round 1: 2290.96 completed offscreen FPS; p95 0.498 ms; private 32813056 bytes
Complex UI clean round 2: 2257.58 completed offscreen FPS; p95 0.6065 ms; private 32813056 bytes
Complex UI clean round 3: 2363 completed offscreen FPS; p95 0.4819 ms; private 32813056 bytes
Complex UI clean round 4: 2170.69 completed offscreen FPS; p95 0.6148 ms; private 32813056 bytes
Complex UI clean round 5: 2092.1 completed offscreen FPS; p95 0.5719 ms; private 32813056 bytes
Complex UI dirty round 1: 425.509 completed offscreen FPS; p95 2.9691 ms; private 33366016 bytes
Complex UI dirty round 2: 440.275 completed offscreen FPS; p95 2.7446 ms; private 32825344 bytes
Complex UI dirty round 3: 431.212 completed offscreen FPS; p95 2.7619 ms; private 32960512 bytes
